GEOIDCORRECT,NAME_x,variable,estimate,Name,Location,Open Year-Round,Handicap Accessible,Borough,Comments,Latitude,Longitude,SUFFIX,POP100,GEOID,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME_y,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,SUFFIX.1,POP100.1,GEOID.1,CENTLAT.1,BLOCK.1,AREAWATER.1,STATE.1,BASENAME.1,OID.1,LSADC.1,INTPTLAT.1,FUNCSTAT.1,NAME.1,OBJECTID.1,TRACT.1,CENTLON.1,BLKGRP.1,AREALAND.1,HU100.1,INTPTLON.1,MTFCC.1,LWBLKTYP.1,UR.1,COUNTY.1,GEOID.2,STATE.2,COUNTY.2,TRACT.2,BLOCK.2
36061006900,"Census Tract 69, New York County, New York",population,2450,James J. Walker Park (Carmine Recreation Center),"Hudson, Leroy, Clarkson Streets, 7 Avenue",Yes,,Manhattan,,40.7296395,-74.0084028,,0,360610069002004,40.7300339,2004,0,36,2004,210701008621843,BK,40.7300339,S,Block 2004,2884648,006900,-74.0087187,2,5831,0,-74.0087187,G5040,L,U,061,,0,360610069002004,40.7300339,2004,0,36,2004,210701008621843,BK,40.7300339,S,Block 2004,2884648,6900,-74.0087187,2,5831,0,-74.0087187,G5040,L,U,61,360610069002004,36,61,6900,2004
36061006900,"Census Tract 69, New York County, New York",poverty,2126,James J. Walker Park (Carmine Recreation Center),"Hudson, Leroy, Clarkson Streets, 7 Avenue",Yes,,Manhattan,,40.7296395,-74.0084028,,0,360610069002004,40.7300339,2004,0,36,2004,210701008621843,BK,40.7300339,S,Block 2004,2884648,006900,-74.0087187,2,5831,0,-74.0087187,G5040,L,U,061,,0,360610069002004,40.7300339,2004,0,36,2004,210701008621843,BK,40.7300339,S,Block 2004,2884648,6900,-74.0087187,2,5831,0,-74.0087187,G5040,L,U,61,360610069002004,36,61,6900,2004
36061006900,"Census Tract 69, New York County, New York",med_inc,237500,James J. Walker Park (Carmine Recreation Center),"Hudson, Leroy, Clarkson Streets, 7 Avenue",Yes,,Manhattan,,40.7296395,-74.0084028,,0,360610069002004,40.7300339,2004,0,36,2004,210701008621843,BK,40.7300339,S,Block 2004,2884648,006900,-74.0087187,2,5831,0,-74.0087187,G5040,L,U,061,,0,360610069002004,40.7300339,2004,0,36,2004,210701008621843,BK,40.7300339,S,Block 2004,2884648,6900,-74.0087187,2,5831,0,-74.0087187,G5040,L,U,61,360610069002004,36,61,6900,2004
36061018300,"Census Tract 183, New York County, New York",population,8578,Riverside Park (Dinosaur Playground),West 97 Street & Riverside Drive,Yes,,Manhattan,,40.7966037,-73.97429199999999,,0,360610183001002,40.7966395,1002,0,36,1002,210701008619507,BK,40.7966395,S,Block 1002,2847942,018300,-73.9752554,1,27443,0,-73.9752554,G5040,L,U,061,,0,360610183001002,40.7966395,1002,0,36,1002,210701008619507,BK,40.7966395,S,Block 1002,2847942,18300,-73.9752554,1,27443,0,-73.9752554,G5040,L,U,61,360610183001002,36,61,18300,1002
36061018300,"Census Tract 183, New York County, New York",poverty,8573,Riverside Park (Dinosaur Playground),West 97 Street & Riverside Drive,Yes,,Manhattan,,40.7966037,-73.97429199999999,,0,360610183001002,40.7966395,1002,0,36,1002,210701008619507,BK,40.7966395,S,Block 1002,2847942,018300,-73.9752554,1,27443,0,-73.9752554,G5040,L,U,061,,0,360610183001002,40.7966395,1002,0,36,1002,210701008619507,BK,40.7966395,S,Block 1002,2847942,18300,-73.9752554,1,27443,0,-73.9752554,G5040,L,U,61,360610183001002,36,61,18300,1002
36061018300,"Census Tract 183, New York County, New York",med_inc,129909,Riverside Park (Dinosaur Playground),West 97 Street & Riverside Drive,Yes,,Manhattan,,40.7966037,-73.97429199999999,,0,360610183001002,40.7966395,1002,0,36,1002,210701008619507,BK,40.7966395,S,Block 1002,2847942,018300,-73.9752554,1,27443,0,-73.9752554,G5040,L,U,061,,0,360610183001002,40.7966395,1002,0,36,1002,210701008619507,BK,40.7966395,S,Block 1002,2847942,18300,-73.9752554,1,27443,0,-73.9752554,G5040,L,U,61,360610183001002,36,61,18300,1002
36005030000,"Census Tract 300, Bronx County, New York",population,6612,Colucci Playground,"Hutchinson River Parkway, Wilkinson Avenue, Mayflower Avenue",Yes,,Bronx,,40.851854,-73.83375699999999,,286,360050300005001,40.8507345,5001,0,36,5001,210701006029333,BK,40.8507345,S,Block 5001,2133827,030000,-73.8343293,5,19471,104,-73.8343293,G5040,L,U,005,,286,360050300005001,40.8507345,5001,0,36,5001,210701006029333,BK,40.8507345,S,Block 5001,2133827,30000,-73.8343293,5,19471,104,-73.8343293,G5040,L,U,5,360050300005001,36,5,30000,5001
36005030000,"Census Tract 300, Bronx County, New York",poverty,6520,Colucci Playground,"Hutchinson River Parkway, Wilkinson Avenue, Mayflower Avenue",Yes,,Bronx,,40.851854,-73.83375699999999,,286,360050300005001,40.8507345,5001,0,36,5001,210701006029333,BK,40.8507345,S,Block 5001,2133827,030000,-73.8343293,5,19471,104,-73.8343293,G5040,L,U,005,,286,360050300005001,40.8507345,5001,0,36,5001,210701006029333,BK,40.8507345,S,Block 5001,2133827,30000,-73.8343293,5,19471,104,-73.8343293,G5040,L,U,5,360050300005001,36,5,30000,5001
36005030000,"Census Tract 300, Bronx County, New York",med_inc,72568,Colucci Playground,"Hutchinson River Parkway, Wilkinson Avenue, Mayflower Avenue",Yes,,Bronx,,40.851854,-73.83375699999999,,286,360050300005001,40.8507345,5001,0,36,5001,210701006029333,BK,40.8507345,S,Block 5001,2133827,030000,-73.8343293,5,19471,104,-73.8343293,G5040,L,U,005,,286,360050300005001,40.8507345,5001,0,36,5001,210701006029333,BK,40.8507345,S,Block 5001,2133827,30000,-73.8343293,5,19471,104,-73.8343293,G5040,L,U,5,360050300005001,36,5,30000,5001
36081083700,"Census Tract 837, Queens County, New York",population,5531,Captain Mario Fajardo Park,Kissena Boulevard & Booth Memorial Avenue,Yes,,Queens,,40.7429665,-73.8143118,,195,360810837005008,40.7427211,5008,0,36,5008,210701006116847,BK,40.7427211,S,Block 5008,1272126,083700,-73.8151415,5,12241,63,-73.8151415,G5040,L,U,081,,195,360810837005008,40.7427211,5008,0,36,5008,210701006116847,BK,40.7427211,S,Block 5008,1272126,83700,-73.8151415,5,12241,63,-73.8151415,G5040,L,U,81,360810837005008,36,81,83700,5008
36081083700,"Census Tract 837, Queens County, New York",poverty,5518,Captain Mario Fajardo Park,Kissena Boulevard & Booth Memorial Avenue,Yes,,Queens,,40.7429665,-73.8143118,,195,360810837005008,40.7427211,5008,0,36,5008,210701006116847,BK,40.7427211,S,Block 5008,1272126,083700,-73.8151415,5,12241,63,-73.8151415,G5040,L,U,081,,195,360810837005008,40.7427211,5008,0,36,5008,210701006116847,BK,40.7427211,S,Block 5008,1272126,83700,-73.8151415,5,12241,63,-73.8151415,G5040,L,U,81,360810837005008,36,81,83700,5008
36081083700,"Census Tract 837, Queens County, New York",med_inc,56356,Captain Mario Fajardo Park,Kissena Boulevard & Booth Memorial Avenue,Yes,,Queens,,40.7429665,-73.8143118,,195,360810837005008,40.7427211,5008,0,36,5008,210701006116847,BK,40.7427211,S,Block 5008,1272126,083700,-73.8151415,5,12241,63,-73.8151415,G5040,L,U,081,,195,360810837005008,40.7427211,5008,0,36,5008,210701006116847,BK,40.7427211,S,Block 5008,1272126,83700,-73.8151415,5,12241,63,-73.8151415,G5040,L,U,81,360810837005008,36,81,83700,5008
36081137700,"Census Tract 1377, Queens County, New York",population,7882,Alley Park (PS 213),67 Avenue & 230 Street,Yes,,Queens,,40.7474777,-73.74679549999999,,199,360811377003008,40.7483835,3008,0,36,3008,210701006113696,BK,40.7483835,S,Block 3008,1392478,137700,-73.7477112,3,19357,56,-73.7477112,G5040,L,U,081,,199,360811377003008,40.7483835,3008,0,36,3008,210701006113696,BK,40.7483835,S,Block 3008,1392478,137700,-73.7477112,3,19357,56,-73.7477112,G5040,L,U,81,360811377003008,36,81,137700,3008
36081137700,"Census Tract 1377, Queens County, New York",population,7882,Alley Pond Park (Alley Pond Spring),"Springfield Boulevard, 73rd Avenue, 76th Avenue to tree line & natural area",Yes,,Queens,,40.7424131,-73.75347339999999,,142,360811377004008,40.7430725,4008,0,36,4008,210701006105697,BK,40.7430725,S,Block 4008,1842064,137700,-73.753262,4,10867,44,-73.753262,G5040,L,U,081,,142,360811377004008,40.7430725,4008,0,36,4008,210701006105697,BK,40.7430725,S,Block 4008,1842064,137700,-73.753262,4,10867,44,-73.753262,G5040,L,U,81,360811377004008,36,81,137700,4008
36081137700,"Census Tract 1377, Queens County, New York",poverty,7824,Alley Park (PS 213),67 Avenue & 230 Street,Yes,,Queens,,40.7474777,-73.74679549999999,,199,360811377003008,40.7483835,3008,0,36,3008,210701006113696,BK,40.7483835,S,Block 3008,1392478,137700,-73.7477112,3,19357,56,-73.7477112,G5040,L,U,081,,199,360811377003008,40.7483835,3008,0,36,3008,210701006113696,BK,40.7483835,S,Block 3008,1392478,137700,-73.7477112,3,19357,56,-73.7477112,G5040,L,U,81,360811377003008,36,81,137700,3008
36081137700,"Census Tract 1377, Queens County, New York",poverty,7824,Alley Pond Park (Alley Pond Spring),"Springfield Boulevard, 73rd Avenue, 76th Avenue to tree line & natural area",Yes,,Queens,,40.7424131,-73.75347339999999,,142,360811377004008,40.7430725,4008,0,36,4008,210701006105697,BK,40.7430725,S,Block 4008,1842064,137700,-73.753262,4,10867,44,-73.753262,G5040,L,U,081,,142,360811377004008,40.7430725,4008,0,36,4008,210701006105697,BK,40.7430725,S,Block 4008,1842064,137700,-73.753262,4,10867,44,-73.753262,G5040,L,U,81,360811377004008,36,81,137700,4008
36081137700,"Census Tract 1377, Queens County, New York",med_inc,90238,Alley Park (PS 213),67 Avenue & 230 Street,Yes,,Queens,,40.7474777,-73.74679549999999,,199,360811377003008,40.7483835,3008,0,36,3008,210701006113696,BK,40.7483835,S,Block 3008,1392478,137700,-73.7477112,3,19357,56,-73.7477112,G5040,L,U,081,,199,360811377003008,40.7483835,3008,0,36,3008,210701006113696,BK,40.7483835,S,Block 3008,1392478,137700,-73.7477112,3,19357,56,-73.7477112,G5040,L,U,81,360811377003008,36,81,137700,3008
36081137700,"Census Tract 1377, Queens County, New York",med_inc,90238,Alley Pond Park (Alley Pond Spring),"Springfield Boulevard, 73rd Avenue, 76th Avenue to tree line & natural area",Yes,,Queens,,40.7424131,-73.75347339999999,,142,360811377004008,40.7430725,4008,0,36,4008,210701006105697,BK,40.7430725,S,Block 4008,1842064,137700,-73.753262,4,10867,44,-73.753262,G5040,L,U,081,,142,360811377004008,40.7430725,4008,0,36,4008,210701006105697,BK,40.7430725,S,Block 4008,1842064,137700,-73.753262,4,10867,44,-73.753262,G5040,L,U,81,360811377004008,36,81,137700,4008
36047025901,"Census Tract 259.01, Kings County, New York",population,2077,Willoughby Playground,Tompkins & Willoughby avenues,Yes,,Brooklyn,,40.6942295,-73.9460864,,258,360470259011002,40.6944335,1002,0,36,1002,210701004653044,BK,40.6944335,S,Block 1002,5844170,025901,-73.9475688,1,19932,70,-73.9475688,G5040,L,U,047,,258,360470259011002,40.6944335,1002,0,36,1002,210701004653044,BK,40.6944335,S,Block 1002,5844170,25901,-73.9475688,1,19932,70,-73.9475688,G5040,L,U,47,360470259011002,36,47,25901,1002
36047025901,"Census Tract 259.01, Kings County, New York",poverty,2077,Willoughby Playground,Tompkins & Willoughby avenues,Yes,,Brooklyn,,40.6942295,-73.9460864,,258,360470259011002,40.6944335,1002,0,36,1002,210701004653044,BK,40.6944335,S,Block 1002,5844170,025901,-73.9475688,1,19932,70,-73.9475688,G5040,L,U,047,,258,360470259011002,40.6944335,1002,0,36,1002,210701004653044,BK,40.6944335,S,Block 1002,5844170,25901,-73.9475688,1,19932,70,-73.9475688,G5040,L,U,47,360470259011002,36,47,25901,1002
36047025901,"Census Tract 259.01, Kings County, New York",med_inc,62734,Willoughby Playground,Tompkins & Willoughby avenues,Yes,,Brooklyn,,40.6942295,-73.9460864,,258,360470259011002,40.6944335,1002,0,36,1002,210701004653044,BK,40.6944335,S,Block 1002,5844170,025901,-73.9475688,1,19932,70,-73.9475688,G5040,L,U,047,,258,360470259011002,40.6944335,1002,0,36,1002,210701004653044,BK,40.6944335,S,Block 1002,5844170,25901,-73.9475688,1,19932,70,-73.9475688,G5040,L,U,47,360470259011002,36,47,25901,1002
36081033900,"Census Tract 339, Queens County, New York",population,2773,Playground 90/PS 148 Playground,Northern Boulevard & 90 Street,Yes,,Queens,,40.7563822,-73.8779457,,35,360810339002000,40.7573527,2000,0,36,2000,210701006108016,BK,40.7573527,S,Block 2000,1342152,033900,-73.8785878,2,18900,1,-73.8785878,G5040,L,U,081,,35,360810339002000,40.7573527,2000,0,36,2000,210701006108016,BK,40.7573527,S,Block 2000,1342152,33900,-73.8785878,2,18900,1,-73.8785878,G5040,L,U,81,360810339002000,36,81,33900,2000
36081033900,"Census Tract 339, Queens County, New York",poverty,2773,Playground 90/PS 148 Playground,Northern Boulevard & 90 Street,Yes,,Queens,,40.7563822,-73.8779457,,35,360810339002000,40.7573527,2000,0,36,2000,210701006108016,BK,40.7573527,S,Block 2000,1342152,033900,-73.8785878,2,18900,1,-73.8785878,G5040,L,U,081,,35,360810339002000,40.7573527,2000,0,36,2000,210701006108016,BK,40.7573527,S,Block 2000,1342152,33900,-73.8785878,2,18900,1,-73.8785878,G5040,L,U,81,360810339002000,36,81,33900,2000
36081033900,"Census Tract 339, Queens County, New York",med_inc,57342,Playground 90/PS 148 Playground,Northern Boulevard & 90 Street,Yes,,Queens,,40.7563822,-73.8779457,,35,360810339002000,40.7573527,2000,0,36,2000,210701006108016,BK,40.7573527,S,Block 2000,1342152,033900,-73.8785878,2,18900,1,-73.8785878,G5040,L,U,081,,35,360810339002000,40.7573527,2000,0,36,2000,210701006108016,BK,40.7573527,S,Block 2000,1342152,33900,-73.8785878,2,18900,1,-73.8785878,G5040,L,U,81,360810339002000,36,81,33900,2000
36005034500,"Census Tract 345, Bronx County, New York",population,3645,Van Cortlandt Park (Stables Area),Broadway and West 254th Street,Yes,,Bronx,,40.9010626,-73.89695069999999,,315,360050345002006,40.9020688,2006,0,36,2006,210701006029875,BK,40.9020688,S,Block 2006,1475651,034500,-73.897153,2,18627,43,-73.897153,G5040,L,U,005,,315,360050345002006,40.9020688,2006,0,36,2006,210701006029875,BK,40.9020688,S,Block 2006,1475651,34500,-73.897153,2,18627,43,-73.897153,G5040,L,U,5,360050345002006,36,5,34500,2006
36005034500,"Census Tract 345, Bronx County, New York",poverty,3540,Van Cortlandt Park (Stables Area),Broadway and West 254th Street,Yes,,Bronx,,40.9010626,-73.89695069999999,,315,360050345002006,40.9020688,2006,0,36,2006,210701006029875,BK,40.9020688,S,Block 2006,1475651,034500,-73.897153,2,18627,43,-73.897153,G5040,L,U,005,,315,360050345002006,40.9020688,2006,0,36,2006,210701006029875,BK,40.9020688,S,Block 2006,1475651,34500,-73.897153,2,18627,43,-73.897153,G5040,L,U,5,360050345002006,36,5,34500,2006
36005034500,"Census Tract 345, Bronx County, New York",med_inc,109167,Van Cortlandt Park (Stables Area),Broadway and West 254th Street,Yes,,Bronx,,40.9010626,-73.89695069999999,,315,360050345002006,40.9020688,2006,0,36,2006,210701006029875,BK,40.9020688,S,Block 2006,1475651,034500,-73.897153,2,18627,43,-73.897153,G5040,L,U,005,,315,360050345002006,40.9020688,2006,0,36,2006,210701006029875,BK,40.9020688,S,Block 2006,1475651,34500,-73.897153,2,18627,43,-73.897153,G5040,L,U,5,360050345002006,36,5,34500,2006
36005022200,"Census Tract 222, Bronx County, New York",population,3169,Caserta Playground,"St. Raymond Avenue, Puroy Street",Yes,,Bronx,,40.8376707,-73.8534703,,275,360050222001002,40.8370155,1002,0,36,1002,210701006026794,BK,40.8370155,S,Block 1002,2137900,022200,-73.8528475,1,13801,110,-73.8528475,G5040,L,U,005,,275,360050222001002,40.8370155,1002,0,36,1002,210701006026794,BK,40.8370155,S,Block 1002,2137900,22200,-73.8528475,1,13801,110,-73.8528475,G5040,L,U,5,360050222001002,36,5,22200,1002
36005022200,"Census Tract 222, Bronx County, New York",population,3169,Castle Hill Playground,"Parker Street, Castle Hill Avenue, Puroy Street",Yes,,Bronx,,40.8398543,-73.8529406,,100,360050222001000,40.8402434,1000,0,36,1000,210701006028932,BK,40.8402434,S,Block 1000,2135260,022200,-73.8534855,1,8983,24,-73.8534855,G5040,L,U,005,,100,360050222001000,40.8402434,1000,0,36,1000,210701006028932,BK,40.8402434,S,Block 1000,2135260,22200,-73.8534855,1,8983,24,-73.8534855,G5040,L,U,5,360050222001000,36,5,22200,1000
36005022200,"Census Tract 222, Bronx County, New York",poverty,3096,Caserta Playground,"St. Raymond Avenue, Puroy Street",Yes,,Bronx,,40.8376707,-73.8534703,,275,360050222001002,40.8370155,1002,0,36,1002,210701006026794,BK,40.8370155,S,Block 1002,2137900,022200,-73.8528475,1,13801,110,-73.8528475,G5040,L,U,005,,275,360050222001002,40.8370155,1002,0,36,1002,210701006026794,BK,40.8370155,S,Block 1002,2137900,22200,-73.8528475,1,13801,110,-73.8528475,G5040,L,U,5,360050222001002,36,5,22200,1002
36005022200,"Census Tract 222, Bronx County, New York",poverty,3096,Castle Hill Playground,"Parker Street, Castle Hill Avenue, Puroy Street",Yes,,Bronx,,40.8398543,-73.8529406,,100,360050222001000,40.8402434,1000,0,36,1000,210701006028932,BK,40.8402434,S,Block 1000,2135260,022200,-73.8534855,1,8983,24,-73.8534855,G5040,L,U,005,,100,360050222001000,40.8402434,1000,0,36,1000,210701006028932,BK,40.8402434,S,Block 1000,2135260,22200,-73.8534855,1,8983,24,-73.8534855,G5040,L,U,5,360050222001000,36,5,22200,1000
36005022200,"Census Tract 222, Bronx County, New York",med_inc,46806,Caserta Playground,"St. Raymond Avenue, Puroy Street",Yes,,Bronx,,40.8376707,-73.8534703,,275,360050222001002,40.8370155,1002,0,36,1002,210701006026794,BK,40.8370155,S,Block 1002,2137900,022200,-73.8528475,1,13801,110,-73.8528475,G5040,L,U,005,,275,360050222001002,40.8370155,1002,0,36,1002,210701006026794,BK,40.8370155,S,Block 1002,2137900,22200,-73.8528475,1,13801,110,-73.8528475,G5040,L,U,5,360050222001002,36,5,22200,1002
36005022200,"Census Tract 222, Bronx County, New York",med_inc,46806,Castle Hill Playground,"Parker Street, Castle Hill Avenue, Puroy Street",Yes,,Bronx,,40.8398543,-73.8529406,,100,360050222001000,40.8402434,1000,0,36,1000,210701006028932,BK,40.8402434,S,Block 1000,2135260,022200,-73.8534855,1,8983,24,-73.8534855,G5040,L,U,005,,100,360050222001000,40.8402434,1000,0,36,1000,210701006028932,BK,40.8402434,S,Block 1000,2135260,22200,-73.8534855,1,8983,24,-73.8534855,G5040,L,U,5,360050222001000,36,5,22200,1000
36061015802,"Census Tract 158.02, New York County, New York",population,4284,Playground Ninety Six (XCVI),"2 Avenue, East 96 to East 97 streets",Yes,,Manhattan,,40.7861708,-73.9495271,,318,360610158021001,40.7866202,1001,0,36,1001,210701008621503,BK,40.7866202,S,Block 1001,3221063,015802,-73.9496433,1,8652,190,-73.9496433,G5040,L,U,061,,318,360610158021001,40.7866202,1001,0,36,1001,210701008621503,BK,40.7866202,S,Block 1001,3221063,15802,-73.9496433,1,8652,190,-73.9496433,G5040,L,U,61,360610158021001,36,61,15802,1001
36061015802,"Census Tract 158.02, New York County, New York",poverty,3317,Playground Ninety Six (XCVI),"2 Avenue, East 96 to East 97 streets",Yes,,Manhattan,,40.7861708,-73.9495271,,318,360610158021001,40.7866202,1001,0,36,1001,210701008621503,BK,40.7866202,S,Block 1001,3221063,015802,-73.9496433,1,8652,190,-73.9496433,G5040,L,U,061,,318,360610158021001,40.7866202,1001,0,36,1001,210701008621503,BK,40.7866202,S,Block 1001,3221063,15802,-73.9496433,1,8652,190,-73.9496433,G5040,L,U,61,360610158021001,36,61,15802,1001
36061015802,"Census Tract 158.02, New York County, New York",med_inc,77889,Playground Ninety Six (XCVI),"2 Avenue, East 96 to East 97 streets",Yes,,Manhattan,,40.7861708,-73.9495271,,318,360610158021001,40.7866202,1001,0,36,1001,210701008621503,BK,40.7866202,S,Block 1001,3221063,015802,-73.9496433,1,8652,190,-73.9496433,G5040,L,U,061,,318,360610158021001,40.7866202,1001,0,36,1001,210701008621503,BK,40.7866202,S,Block 1001,3221063,15802,-73.9496433,1,8652,190,-73.9496433,G5040,L,U,61,360610158021001,36,61,15802,1001
36061001300,"Census Tract 13, New York County, New York",population,4844,Battery Park (Battery Gardens),"Battery Place, State & Whitehall streets",Yes,,Manhattan,,40.7052168,-74.01393399999999,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,001300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,061,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,1300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,61,360610013002008,36,61,1300,2008
36061001300,"Census Tract 13, New York County, New York",population,4844,Battery Park Comfort Station,"Battery Place, State & Whitehall streets",Yes,,Manhattan,,40.7052168,-74.01393399999999,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,001300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,061,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,1300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,61,360610013002008,36,61,1300,2008
36061001300,"Census Tract 13, New York County, New York",poverty,4844,Battery Park (Battery Gardens),"Battery Place, State & Whitehall streets",Yes,,Manhattan,,40.7052168,-74.01393399999999,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,001300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,061,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,1300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,61,360610013002008,36,61,1300,2008
36061001300,"Census Tract 13, New York County, New York",poverty,4844,Battery Park Comfort Station,"Battery Place, State & Whitehall streets",Yes,,Manhattan,,40.7052168,-74.01393399999999,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,001300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,061,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,1300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,61,360610013002008,36,61,1300,2008
36061001300,"Census Tract 13, New York County, New York",med_inc,193065,Battery Park (Battery Gardens),"Battery Place, State & Whitehall streets",Yes,,Manhattan,,40.7052168,-74.01393399999999,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,001300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,061,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,1300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,61,360610013002008,36,61,1300,2008
36061001300,"Census Tract 13, New York County, New York",med_inc,193065,Battery Park Comfort Station,"Battery Place, State & Whitehall streets",Yes,,Manhattan,,40.7052168,-74.01393399999999,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,001300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,061,,0,360610013002008,40.7054195,2008,0,36,2008,210701008620804,BK,40.7054195,S,Block 2008,2840599,1300,-74.0141862,2,13328,0,-74.0141862,G5040,L,U,61,360610013002008,36,61,1300,2008
36061019702,"Census Tract 197.02, New York County, New York",population,3074,Broadway Malls,"Broadway, Columbus Circle to West 110 Street",Yes,,Manhattan,,40.8009929,-73.9590858,,853,360610197021004,40.8011962,1004,0,36,1004,210701008619635,BK,40.8011962,S,Block 1004,3014960,019702,-73.9586724,1,12165,419,-73.9586724,G5040,L,U,061,,853,360610197021004,40.8011962,1004,0,36,1004,210701008619635,BK,40.8011962,S,Block 1004,3014960,19702,-73.9586724,1,12165,419,-73.9586724,G5040,L,U,61,360610197021004,36,61,19702,1004
36061019702,"Census Tract 197.02, New York County, New York",poverty,3054,Broadway Malls,"Broadway, Columbus Circle to West 110 Street",Yes,,Manhattan,,40.8009929,-73.9590858,,853,360610197021004,40.8011962,1004,0,36,1004,210701008619635,BK,40.8011962,S,Block 1004,3014960,019702,-73.9586724,1,12165,419,-73.9586724,G5040,L,U,061,,853,360610197021004,40.8011962,1004,0,36,1004,210701008619635,BK,40.8011962,S,Block 1004,3014960,19702,-73.9586724,1,12165,419,-73.9586724,G5040,L,U,61,360610197021004,36,61,19702,1004
36061019702,"Census Tract 197.02, New York County, New York",med_inc,85227,Broadway Malls,"Broadway, Columbus Circle to West 110 Street",Yes,,Manhattan,,40.8009929,-73.9590858,,853,360610197021004,40.8011962,1004,0,36,1004,210701008619635,BK,40.8011962,S,Block 1004,3014960,019702,-73.9586724,1,12165,419,-73.9586724,G5040,L,U,061,,853,360610197021004,40.8011962,1004,0,36,1004,210701008619635,BK,40.8011962,S,Block 1004,3014960,19702,-73.9586724,1,12165,419,-73.9586724,G5040,L,U,61,360610197021004,36,61,19702,1004
36061002500,"Census Tract 25, New York County, New York",population,5289,Alfred E. Smith Park,"Catherine Slip, Madison & South streets",Yes,,Manhattan,,40.7096735,-73.9970539,,820,360610025003000,40.7093908,3000,0,36,3000,210701008618827,BK,40.7093908,S,Block 3000,2885719,002500,-73.9976887,3,17623,336,-73.9976887,G5040,L,U,061,,820,360610025003000,40.7093908,3000,0,36,3000,210701008618827,BK,40.7093908,S,Block 3000,2885719,2500,-73.9976887,3,17623,336,-73.9976887,G5040,L,U,61,360610025003000,36,61,2500,3000
36061002500,"Census Tract 25, New York County, New York",poverty,5267,Alfred E. Smith Park,"Catherine Slip, Madison & South streets",Yes,,Manhattan,,40.7096735,-73.9970539,,820,360610025003000,40.7093908,3000,0,36,3000,210701008618827,BK,40.7093908,S,Block 3000,2885719,002500,-73.9976887,3,17623,336,-73.9976887,G5040,L,U,061,,820,360610025003000,40.7093908,3000,0,36,3000,210701008618827,BK,40.7093908,S,Block 3000,2885719,2500,-73.9976887,3,17623,336,-73.9976887,G5040,L,U,61,360610025003000,36,61,2500,3000
36061002500,"Census Tract 25, New York County, New York",med_inc,21381,Alfred E. Smith Park,"Catherine Slip, Madison & South streets",Yes,,Manhattan,,40.7096735,-73.9970539,,820,360610025003000,40.7093908,3000,0,36,3000,210701008618827,BK,40.7093908,S,Block 3000,2885719,002500,-73.9976887,3,17623,336,-73.9976887,G5040,L,U,061,,820,360610025003000,40.7093908,3000,0,36,3000,210701008618827,BK,40.7093908,S,Block 3000,2885719,2500,-73.9976887,3,17623,336,-73.9976887,G5040,L,U,61,360610025003000,36,61,2500,3000
36081018502,"Census Tract 185.02, Queens County, New York",population,3152,Noonan Playground,"Greenpoint & 47 avenues, 43 Street",Yes,,Queens,,40.7411181,-73.9211238,,462,360810185023005,40.7403584,3005,0,36,3005,210701006108559,BK,40.7403584,S,Block 3005,1230481,018502,-73.9216012,3,13803,190,-73.9216012,G5040,L,U,081,,462,360810185023005,40.7403584,3005,0,36,3005,210701006108559,BK,40.7403584,S,Block 3005,1230481,18502,-73.9216012,3,13803,190,-73.9216012,G5040,L,U,81,360810185023005,36,81,18502,3005
